,BOLÍVAR,BOYACÁ,CALDAS,CAQUETÁ,CAUCA,CESAR,CÓRDOBA,CUNDINAMARCA,CHOCÓ,HUILA,LA GUAJIRA,MAGDALENA,META,NARIÑO,NORTE DE SANTANDER,QUINDIO,RISARALDA,SANTANDER,SUCRE,TOLIMA,VALLE DEL CAUCA,ARAUCA,CASANARE,PUTUMAYO,">ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",AMAZONAS,GUAINIA,GUAVIARE,VAUPES,VICHADA,NN,ANTIOQUIA,ATLANTICO,BOGOTÁ
2020-04-01,0.9350185990333557,0.9718393683433533,0.9991599321365356,0.9465034604072571,0.968366801738739,0.9715081453323364,0.9369387030601501,0.9551355242729187,0.9261398911476135,0.9126841425895691,0.8352624773979187,0.9299359321594238,0.9182363152503967,0.9599236249923706,0.9151484966278076,0.9993868470191956,0.998965859413147,0.9538870453834534,0.9422549605369568,0.9875319600105286,0.9746986031532288,0.8271932601928711,0.9632748365402222,0.9277035593986511,,0.9973767995834351,0.9990350008010864,0.9788045883178711,0.9994907379150391,0.9789128303527832,0.9743589162826538,0.9348794221878052,0.8518750071525574,0.9619817733764648
2020-03-25,0.3246765732765198,0.6978804469108582,0.5316531658172607,0.9349030256271362,0.9045803546905518,0.5522830486297607,0.30342531204223633,0.7128384709358215,0.6154038310050964,0.9088661074638367,0.34752145409584045,0.38636574149131775,0.5604900121688843,0.8802552819252014,0.7341182231903076,0.9225473403930664,0.6614958643913269,0.49075642228126526,0.23082955181598663,0.7843130826950073,0.7557071447372437,0.5042651295661926,0.3931804299354553,0.9274250268936157,,0.9213666915893555,0.7601693868637085,0.6747682094573975,0.8425449728965759,0.41148510575294495,0.9658119082450867,0.4795966148376465,0.13274039328098297,0.8476200699806213
2020-04-18,0.7517697215080261,0.9369292259216309,0.9583826661109924,0.9648134112358093,0.951991856098175,0.7456916570663452,0.7531062960624695,0.8780787587165833,0.9586758613586426,0.9181914925575256,0.3461226224899292,0.5665423274040222,0.81199711561203,0.9283514618873596,0.928909182548523,0.9873746037483215,0.9846853017807007,0.9704888463020325,0.6055343151092529,0.8877832889556885,0.9789968132972717,0.9867101907730103,0.9681714773178101,0.9837179183959961,,0.8553783893585205,0.955798327922821,0.8410317301750183,0.9153006672859192,0.9415413737297058,0.9533079862594604,0.9712835550308228,0.416650652885437,0.8224904537200928
2020-04-07,0.9650173187255859,0.9839673638343811,0.826240062713623,0.9919573664665222,0.9969000220298767,0.926821768283844,0.9871859550476074,0.9592081308364868,0.9470839500427246,0.9989505410194397,0.8196184635162354,0.9741977453231812,0.9660603404045105,0.999626100063324,0.859691321849823,0.9775640964508057,0.9131763577461243,0.969673216342926,0.9624783396720886,0.9734596610069275,0.9737061858177185,0.9038575887680054,0.9387487769126892,0.9871034622192383,,0.990522563457489,0.9985347986221313,0.9971326589584351,0.9944732189178467,0.9391279220581055,0.9998417496681213,0.9318890571594238,0.9871634840965271,0.9984655976295471
2020-03-22,0.2794390916824341,0.6391470432281494,0.34469282627105713,0.5535299181938171,0.4907481372356415,0.4439649283885956,0.35254451632499695,0.5520498752593994,0.3474673926830292,0.6014100313186646,0.36131173372268677,0.3259812891483307,0.3562047481536865,0.5162836909294128,0.6424074172973633,0.5489966869354248,0.410575807094574,0.3912539780139923,0.1983334869146347,0.4874867796897888,0.31633928418159485,0.25254350900650024,0.263001412153244,0.7536452412605286,,0.693347692489624,0.26826804876327515,0.21260832250118256,0.246503546833992,0.18215695023536682,0.5666349530220032,0.49765652418136597,0.12060897797346115,0.5576581954956055
2020-03-10,0.8805956244468689,0.8798109292984009,0.9122210741043091,0.9806255102157593,0.909175455570221,0.9514215588569641,0.9200917482376099,0.9254575371742249,0.9279405474662781,0.9128919243812561,0.9828252792358398,0.958025336265564,0.9787437915802002,0.82791668176651,0.960106611251831,0.9875211119651794,0.9473894834518433,0.8540703058242798,0.8953148722648621,0.9465069770812988,0.9463130235671997,0.8819758892059326,0.9304201602935791,0.9628263711929321,,0.9948638081550598,0.9232873320579529,0.9982449412345886,0.992129921913147,0.9567209482192993,0.9204745888710022,0.9337683320045471,0.8844318389892578,0.8774522542953491
2020-04-12,0.9729689955711365,0.957224428653717,0.9917452931404114,0.9842084646224976,0.9854235649108887,0.9518113732337952,0.9855970144271851,0.9708817601203918,0.9984679818153381,0.9801651835441589,0.6526892185211182,0.9679440855979919,0.9792895317077637,0.990949809551239,0.9612804651260376,0.9976031184196472,0.9994829297065735,0.9319490790367126,0.9598045349121094,0.9423958659172058,0.9991430640220642,0.8428365588188171,0.9749570488929749,0.9972497224807739,,0.9786450862884521,0.94794100522995,0.9494112730026245,0.9160747528076172,0.9921144247055054,0.9783159494400024,0.9906397461891174,0.9221473932266235,0.9929760098457336
2020-04-30,0.9591707587242126,0.9333847761154175,0.9988604187965393,0.8469395637512207,0.8921663165092468,0.9910551905632019,0.9934571385383606,0.9492087364196777,0.9948489665985107,0.7196678519248962,0.6550525426864624,0.9242991209030151,0.8174220323562622,0.7744877934455872,0.9778072237968445,0.9965997934341431,0.9990115165710449,0.9669509530067444,0.981651246547699,0.9213483333587646,0.9324853420257568,0.9195764064788818,0.9019461274147034,0.933567225933075,,0.9587894082069397,0.99332195520401,0.9475095272064209,0.9867072105407715,0.9659214615821838,0.8429883122444153,0.9943903088569641,0.7702243328094482,0.8625544905662537
2020-04-24,0.9660139679908752,0.6922717690467834,0.8583713173866272,0.8958309888839722,0.9330074191093445,0.9350672960281372,0.971520185470581,0.6700446605682373,0.9480048418045044,0.9193611741065979,0.6281779408454895,0.899010956287384,0.6036314964294434,0.8204897046089172,0.9385454654693604,0.9607001543045044,0.9461724758148193,0.777337908744812,0.975726306438446,0.9041492938995361,0.9521480202674866,0.5792253613471985,0.7595844268798828,0.9029673337936401,,0.9635218977928162,0.776367723941803,0.589139997959137,0.9052343964576721,0.6212745308876038,0.9607183337211609,0.9181349277496338,0.7929382920265198,0.737496554851532
2020-03-19,0.221704363822937,0.8554511070251465,0.6838703155517578,0.9458506107330322,0.9052655696868896,0.4298057556152344,0.3259362280368805,0.7930712103843689,0.5393437147140503,0.9274988770484924,0.25858384370803833,0.2938973009586334,0.8870452642440796,0.9193329215049744,0.7584940791130066,0.9265049695968628,0.7840283513069153,0.6109849214553833,0.16796831786632538,0.8753942847251892,0.7065635919570923,0.9638118147850037,0.8164690732955933,0.9189229607582092,,0.7686092257499695,0.9885314702987671,0.9702948927879333,0.9903221726417542,0.9141247272491455,0.8930041193962097,0.5483733415603638,0.08722757548093796,0.8968903422355652
2020-03-01,0.2415326088666916,0.6658744215965271,0.9255279302597046,0.9432980418205261,0.8940595388412476,0.1745469719171524,0.3095497190952301,0.8075064420700073,0.6811341643333435,0.8748348355293274,0.2214052379131317,0.21232439577579498,0.7746837735176086,0.8958722949028015,0.8011859655380249,0.996852695941925,0.9034839272499084,0.42029473185539246,0.05483898147940636,0.9219497442245483,0.9309067726135254,0.42053550481796265,0.44849318265914917,0.9474843740463257,,0.8873618841171265,0.8771100044250488,0.8226489424705505,0.9045882821083069,0.5623486042022705,0.9590409398078918,0.6579713225364685,0.1254425197839737,0.8748359084129333
