,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-03-24,1.993291,0.867431,0.8427499,0.8489556,1.0250013,1.3211644,2.7282057,0.9484542,1.4327408,0.8890029,5.570438,2.882476,1.0995631,1.2646819,1.0243423,0.53654623,0.762763,1.0229874,2.543549,0.87247425,1.2416639,1.8479736,1.7436358,0.9670495,,1.0814009,0.8574445,1.0123515,1.038937,1.4398153,1.3328235,1.3539778,6.044217,1.01317
2020-03-25,2.186603,0.8933057,0.9303056,0.78888214,1.1265695,1.3557199,2.7013764,0.9933514,1.3988863,0.78408724,5.1479187,3.0546215,1.4681679,1.6427068,1.0723066,0.700324,0.8024839,1.0237586,2.4722214,0.9264144,1.2793367,2.13816,2.1549191,0.6967115,,0.6684522,1.1746134,0.9887443,0.7111648,1.8511444,0.9440914,1.5389506,6.8187356,1.0315688
2020-03-26,2.4747322,0.9449861,0.9043715,0.8912735,1.0975215,1.337403,3.4915316,1.0609163,1.5217885,0.9091884,5.117145,3.1079278,1.5346714,1.5133733,1.0794681,0.68390274,0.8439909,1.1476078,3.0202537,0.9639933,1.3413155,2.2007508,2.4548616,0.7707567,,0.9098661,1.2822597,1.1193599,1.0087388,1.8108473,0.50638384,1.7364348,6.8817263,1.1983098
2020-03-27,2.3483534,0.9861382,1.0798527,1.3063555,1.0702986,1.526712,2.9686527,1.2177193,1.4916965,0.9850845,5.0949373,3.2365196,1.8261034,1.4405538,1.2462665,0.6624359,0.9593401,1.1803348,2.6718748,1.0037214,1.2824776,2.3627386,2.5466352,0.8594724,,1.2894254,1.6141464,1.669348,1.4662988,2.7923834,0.7939171,1.7776976,6.742575,1.224713
2020-03-28,2.3625333,1.0039862,0.83383787,1.4724722,1.2709421,1.8299899,2.6600373,0.99917215,1.3050799,0.8536152,5.537293,3.3947735,2.2518578,1.63039,1.5040516,0.6530448,0.98373795,1.1610271,2.4430788,0.9559415,1.5264305,2.556193,2.796675,1.0155201,,1.536306,1.6904237,1.8002044,1.911785,2.926542,1.1242921,1.5806316,8.112317,0.93250513
2020-03-29,2.2002704,1.2341125,0.81050116,1.4000413,1.2597175,1.9228774,2.8860955,1.2870331,1.3223963,1.0832196,6.597316,3.4071126,2.0899603,1.245984,1.5859085,0.56552297,0.86035717,1.1116599,2.4595287,0.97041476,1.5964862,2.714755,3.0358965,1.0659803,,1.2836727,1.5082868,1.4347786,1.511314,2.727335,1.9833808,1.4687272,7.3810244,1.0537237
2020-03-30,2.0549407,1.0227412,0.76361203,1.0931318,0.85367453,1.4475865,2.7732542,1.0745544,1.1427548,1.0436776,6.435959,3.1402006,1.5138503,0.90175664,1.2897931,0.5065939,0.8172121,0.9716255,2.698567,1.0248249,1.1673161,2.003568,1.8183755,0.99238634,,0.95562357,1.1876335,1.3521979,1.2604051,2.0717144,1.7283425,1.2422075,6.642105,0.7992821
2020-03-31,2.003429,0.9625002,0.8282096,1.0069654,1.021252,1.2456219,2.9603932,1.1063111,1.4178721,1.2570037,5.663598,2.92088,1.364412,1.23602,1.0346196,0.6039679,0.9651283,1.0902958,2.7313292,0.9274474,1.293055,1.5042171,1.5962685,0.84994763,,0.9312558,1.3048539,1.2648909,0.93456507,1.7005534,1.618224,1.2752091,6.075692,0.7572872
2020-04-01,1.7880118,0.76417184,0.6802186,1.1874901,1.0076553,1.2312753,2.9399424,0.85484624,1.3929862,0.96004045,4.2195725,2.3803697,1.4283462,1.1836222,0.84252,0.5507299,0.7928086,0.9086613,2.722448,0.83120006,1.2120172,1.3948807,1.4448774,0.8725339,,1.0688231,1.6173524,1.5836899,1.4148127,1.9870067,1.0073485,1.1637183,3.938148,0.8886325
2020-04-02,1.4206624,0.85622776,0.7432134,1.1055601,1.0266031,0.93275684,2.055989,1.0753155,1.0119104,1.1110754,3.846845,2.0876222,1.5695261,1.3242168,0.86313266,0.5134939,0.8151021,0.92261946,1.7735637,1.0278134,1.1160047,2.4563246,2.40713,1.1762873,,0.9177116,1.303308,1.6042694,1.1590793,2.467635,1.8221089,1.1683112,3.9756618,0.8878112
2020-04-03,1.808994,1.1373264,0.80629706,1.3436408,1.184356,1.0749056,2.4452493,1.2846272,1.2580676,1.6884243,4.0442753,2.57738,1.7447761,1.5816131,0.9640718,0.56474745,0.80975497,1.0237921,2.1034844,1.2326802,1.1728989,2.0849729,2.4449067,1.1559764,,1.065673,1.1660874,1.6022825,1.096436,2.0202029,2.7950478,1.3957343,6.192059,0.9555101
2020-04-04,1.9472078,1.0500231,0.85672784,1.1102346,1.1662041,1.1628718,2.766335,1.1380115,1.5424731,1.3796868,4.1554065,2.7662811,1.3219991,1.4932135,1.0171139,0.5413717,0.7620057,0.9822231,2.180527,1.1404847,1.237345,1.2423401,1.2449317,0.9749304,,0.77676326,1.0372292,1.2860867,0.93304116,1.3521525,2.3433597,1.5446979,6.7907896,0.7658968
2020-04-05,1.789266,1.0966365,0.9366782,0.8977952,1.1721933,1.0476029,2.5497885,1.2431651,1.3484408,1.236856,5.0168567,2.455718,1.0253439,1.5691934,1.1064341,0.7932501,0.89637774,0.99402136,2.0267096,1.0673877,1.4615399,1.0022417,0.93227917,0.8741737,,0.763868,0.92809176,0.97912407,0.84271973,1.0374789,2.0793223,1.3665475,6.149465,0.9649413
2020-04-06,1.7013375,1.1229715,0.90305233,0.898293,1.2311437,1.0830276,1.6913548,1.1907037,1.1722896,1.2293817,5.70405,2.7027006,1.3139393,1.5397522,0.94553065,0.6789625,0.8766942,0.9808643,1.9343253,1.0413588,1.4708304,1.3635534,1.3491803,0.9466565,,1.037272,1.0972834,1.2267575,1.0348046,1.601654,2.457704,1.0426015,5.5114903,0.96556664
2020-04-07,1.6364102,1.1193407,1.0212941,1.2048326,0.9956112,1.0840647,1.8034712,1.3097202,1.125471,1.1734166,5.330636,2.6968238,1.2654682,1.3579392,1.0502441,0.6191424,0.7772684,0.9178565,1.7628987,1.1695708,1.1830364,1.2076331,1.1815912,1.1197611,,1.1177149,0.86308193,1.1250898,1.0605977,1.2256624,2.3242934,1.1628977,6.279452,1.0522103
2020-04-08,1.8624219,1.0575937,0.89125484,1.2599212,1.2673361,1.1241925,2.1205978,1.1508503,1.3286831,1.4747112,5.2605124,2.8219588,1.439204,1.6447357,1.0951602,0.5937148,0.923135,0.9165073,1.961359,1.179181,1.4921027,1.2757583,1.3626828,1.0016332,,1.2246764,1.6871833,1.6046672,1.2683388,1.9303284,2.4225316,1.2655659,6.8837996,0.838324
2020-04-09,1.8928934,1.070585,0.8108956,1.0988675,0.9678108,1.1950407,2.129561,1.2177072,1.0247622,1.2007252,4.634475,2.870595,1.5987512,1.2628183,1.0165143,0.44659567,0.7579929,1.0247374,2.3094182,0.99348766,1.1005597,1.8763465,1.8863945,1.0419642,,1.0404462,1.2606236,1.5838742,1.2046925,1.911414,2.0528004,1.099193,5.6222725,0.91508883
