,Bogota,Valle del Cauca,Antioquia,Bolivar,Huila,Meta,Risaralda,Norte de Santander,Caldas,Cundinamarca,Atlantico,Santander,Quindio,Tolima,Cauca,Magdalena,Cesar,San Andres y Providencia,Casanare,Nariño,Boyaca,Cordoba,Sucre,La Guajira,Choco,Amazonas,Caqueta,Putumayo,Arauca,Vaupes,Guainia,Vichada,Guaviare
2020-03-28,2.3050538036494164,1.7156583550063225,2.131929352807333,1.9274913975768104,1.0000000000000018,6.676511513514306,3.5525017951153677,1.549089984145943,2.7164325092926545,3.12528418015206,1.718106121425703,4.1240097183989395,3.9900374041728277,2.648962499189375,1.0000000000000018,1.4179414840955404,2.4011684197977603,5.027549014324933,3.1581095175816176,3.0524486386862595,3.338757185284326,5.99344921514226,,,,,,,,,,,
2020-03-29,1.9732281256116924,1.4575570640250195,1.0000000000000018,2.366938573894819,1.3456965762652056,3.1581095175816145,,0.4509100158540589,1.0,2.31640529507587,1.4590575195218785,,,,,3.2752650129688474,1.6512802188885045,,,1.6223246759916687,3.0034118109694274,2.3343425172605485,,,,,,,,,,,
2020-03-30,1.9259572350636258,2.082455468975583,1.5333978472517806,1.6364732370746076,1.6667926858495639,,1.4590575195218705,-0.16734252514671155,,1.3544493117800558,1.4444817764041185,2.752284001356089,0.450910015854058,,,2.3343425172605485,,,1.0000000000000022,1.5958346018631433,4.309442892899224,2.2181592778548174,,,,,,,,,,,
2020-03-31,1.6868713039730245,1.5715079232835674,1.5138191359059956,1.3077046940628563,1.3218532551457827,1.965900200817325,,,0.450910015854058,2.1743407757298376,1.64133350443812,3.275265012968849,2.0774545759058,-0.6489624991893717,-0.03751161015210158,1.6223246759916785,2.2181592778548174,,,,5.391205823970588,,,,,,10.704060527839234,,,,,,
2020-04-01,2.1405050664861243,2.2248243577236284,2.0914615805759684,2.1673425251467187,1.6223246759916785,5.027549014324933,1.444481776404123,1.595834601863146,0.42849207671643263,2.2315628212434016,2.5791369180348225,0.28189387857429526,0.47163540824014216,4.124009718398944,2.037511610152105,2.9831072388823783,2.120597907429511,6.676511513514303,,3.158109517581611,1.5283645917598596,2.120597907429511,,,16.38057204135354,,,,,,,,
2020-04-02,1.6448959787304407,1.88749607570427,1.5715079232835816,1.4138232313816168,1.3010868730934888,6.201889790054768,1.8487447054300894,3.1581095175816136,1.5715079232835674,1.4352682189804442,1.3684423164432369,,1.5283645917598578,2.3343425172605485,,1.5185778035248907,2.037511610152105,,4.51840199593269,1.491278477357783,1.5091470183922473,1.0000000000000018,,10.704060527839234,5.027549014324933,,,,,,,,
2020-04-03,1.56506966150077,1.704340141948828,1.2222268881880574,1.6636313445241768,1.5834177496079542,2.3781610193855354,1.4058255162255264,3.300242718077871,,1.6966611338268924,1.709012259462571,1.7181061214257118,0.47163540824014216,2.2181592778548174,,2.9012215762268614,0.49085298160775626,,-0.6489624991893717,1.4746217234595367,,2.037511610152105,,,,,,,,,,,
2020-04-04,1.9822047170491963,1.6080955864448168,0.665322708050244,1.3835856386335958,1.0000000000000018,2.648962499189369,1.7779779161673508,1.4179414840955396,1.0,1.4019414823540375,2.6297449258217496,1.6830622983720538,-1.338757185284325,,,2.2736048948801812,1.5091470183922473,-1.5525017951153632,,2.334342517260545,1.0000000000000018,,,,4.124009718398938,,,,,,,,
2020-04-05,1.725308385153106,1.5527033536330137,1.0000000000000018,2.207644819981704,0.7113299791617074,5.3162190351632335,1.7370122687959064,1.4058255162255282,0.42849207671643263,1.1314563648977467,1.6022433911716751,,0.34871978111149726,,,1.0000000000000018,1.0000000000000018,,,2.218159277854814,,,,,3.552501795115367,10.704060527839234,,,,,,,
2020-04-06,1.8942732008393826,1.6758920037210832,2.0858152808422386,1.5668790589663129,1.0000000000000018,2.098602616180939,1.3544493117800585,1.3943922775337505,,1.63938051566464,1.5774014194766872,2.273604894880177,,3.1581095175816145,2.86943949674332,3.070881821072703,,,,,0.49085298160775626,,,,5.027549014324933,,,,,,,,
