,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-05,298.00156,285.7239,289.58377,294.8782,291.4533,296.15985,299.03088,290.14023,298.13113,290.37286,297.77106,297.94806,294.4092,293.6934,291.95834,290.34454,291.18683,293.18915,299.41263,290.04617,294.34534,296.50235,295.81253,294.6856,,296.18497,296.46603,295.7541,295.72675,297.34406,283.93436,294.33084,299.52695,286.35318
2020-04-06,298.27405,286.73627,290.7953,294.84866,291.98486,297.11188,299.29205,290.52585,297.82187,290.78973,298.28683,298.6477,294.88586,293.60526,293.05432,289.3365,292.06607,293.77423,299.58398,289.92307,294.23495,297.00125,296.53494,294.4813,,296.353,296.821,295.7243,296.12045,297.5209,284.4343,294.8837,299.97607,286.8005
2020-04-07,298.5648,286.0808,289.9372,294.8395,291.42505,296.80463,299.2525,290.34003,298.2901,290.68375,298.22244,298.7129,295.14725,293.48105,292.59613,289.7491,292.01352,293.97485,300.0029,289.75275,294.11047,296.0433,296.0742,294.40952,,295.74725,296.8057,296.11295,295.93002,297.21597,283.7217,294.80212,300.0539,286.89914
2020-04-08,299.2738,287.2766,290.55026,294.77454,290.99954,297.97903,299.73944,291.23975,298.1906,289.95163,298.56546,299.16208,295.31406,292.81622,293.76056,289.48438,292.02652,294.97458,300.34576,289.84473,293.71457,297.5434,297.22183,293.50378,,296.40802,297.14493,295.9523,296.05084,298.35242,282.7224,295.31793,300.0185,287.39444
2020-04-09,298.23053,285.63736,290.57645,295.0215,291.8302,297.08618,298.8506,290.2187,297.2057,290.54578,297.59363,298.50296,294.85724,293.71512,292.70398,290.39844,291.9588,293.64612,299.2903,289.82233,293.93225,296.3578,295.96042,294.6482,,295.77393,296.56815,295.79916,295.74957,297.24002,283.86087,294.11487,299.61514,286.76135
2020-04-10,299.16867,286.3125,289.393,294.52808,291.16125,297.66537,299.3616,290.0703,297.7984,289.84872,298.1487,298.54947,294.43085,293.13754,293.4395,290.10388,291.4533,294.3141,300.1902,289.34885,293.6526,296.8349,296.2999,293.9163,,296.42517,296.43317,295.36252,295.85657,297.4237,283.26154,294.38022,299.6988,286.3716
2020-04-11,298.50418,286.15393,290.40952,295.1777,291.81387,296.80103,299.52008,290.20322,297.45767,290.36047,297.85013,298.2628,295.05008,293.80954,292.35284,289.06665,291.70004,293.40714,300.0071,289.53262,293.71075,296.0877,295.64786,294.73096,,296.54184,296.5453,295.99524,296.10797,297.10995,284.08072,294.6293,299.75357,286.59952
2020-04-12,298.32288,286.02405,290.78812,295.3083,291.65567,296.68488,298.858,290.58322,297.58322,290.72635,297.6233,298.39288,295.49274,293.2861,292.303,290.48788,292.32358,293.67203,299.43472,290.28125,293.9851,296.3676,296.8567,294.67282,,296.10162,296.48117,296.40436,296.05273,297.24338,284.1506,294.24173,300.07953,286.8782
2020-04-13,298.1505,284.74805,288.70132,294.533,290.73056,296.1416,298.52438,289.0248,296.95575,289.15976,296.99435,297.86615,293.99567,292.93784,291.62897,289.58228,291.1766,293.53366,299.3023,288.74405,293.60004,295.3634,295.05884,293.7559,,295.8334,296.54364,295.81854,295.95877,296.4748,282.08093,293.6748,299.67307,284.81137
2020-04-14,297.88232,284.83075,290.13342,294.65607,290.97165,295.83524,298.3075,289.8781,296.61172,290.06256,296.4788,297.90253,294.04556,292.93982,291.63345,289.7744,291.0006,293.08136,298.87897,289.01584,293.2659,295.2653,295.34836,294.66006,,295.80664,296.34515,295.38626,295.65186,295.95,283.34647,293.56714,299.38672,285.67752
