,Bolivar,Boyaca,Caldas,Caqueta,Cauca,Cesar,Cordoba,Cundinamarca,Choco,Huila,La Guajira,Magdalena,Meta,Nariño,Norte de Santander,Quindio,Risaralda,Santander,Sucre,Tolima,Valle del Cauca,Arauca,Casanare,Putumayo,San Andres y Providencia,Amazonas,Guainia,Guaviare,Vaupes,Vichada,NN,Antioquia,Atlantico,Bogota
2020-04-01,300.27136,289.1147,292.68542,297.7412,293.72046,298.6838,301.29468,293.15723,299.07947,293.83673,299.4282,299.63806,298.05353,295.46393,295.22928,292.3318,293.40927,296.35632,301.65244,292.6262,295.6348,300.17645,299.57425,297.34747,,297.34186,298.3627,298.3884,297.3602,300.3392,286.64767,296.5458,300.54785,288.5486
2020-04-02,300.88364,289.6718,294.04648,296.66562,294.0711,299.36627,301.5315,293.95477,300.25708,293.481,299.72165,299.87637,297.30524,295.5148,295.80554,293.43347,294.77975,297.19812,302.02817,293.41394,296.44968,299.98868,299.0254,295.82968,,298.48712,298.56567,297.85678,297.74805,300.0365,286.8824,297.4076,300.57446,289.05423
2020-04-03,301.5962,290.45157,294.91174,298.11035,294.63113,300.4026,302.0287,294.7384,300.86584,294.21243,299.96506,300.77435,298.67862,295.8774,296.25818,294.25354,295.2724,297.83777,302.74747,294.47214,296.90927,300.82913,300.63635,297.63434,,298.87234,298.78024,299.1584,298.2445,300.6165,286.59976,298.12927,300.90704,289.92676
2020-04-04,301.21823,290.02814,294.84784,298.25485,294.7542,300.23456,302.00665,294.70547,300.67355,294.964,300.17786,300.93146,298.7909,295.9849,295.95837,294.46875,295.15903,297.58484,302.4326,294.6707,296.8529,300.4725,300.5104,297.63327,,298.65137,298.8027,298.9489,298.62878,300.55154,287.26932,297.96506,301.12555,290.04666
2020-04-05,302.07236,290.33453,294.73108,296.855,294.4088,300.8553,302.6881,294.66885,300.63202,294.36673,300.3789,301.73187,297.42404,295.98248,296.73044,293.60782,294.91254,298.20605,303.21262,293.9693,296.64905,299.9876,299.63162,296.68115,,298.08215,298.75464,297.623,297.8576,299.71506,287.01462,298.4074,301.84598,289.84885
2020-04-06,301.29605,289.9385,294.23035,298.28198,294.50958,300.2854,302.17853,294.21466,300.20343,294.7472,300.7951,301.698,298.45154,295.9465,295.88776,292.92194,294.54898,297.0087,302.5071,293.9969,296.34106,300.15097,299.78696,297.6842,,298.82086,298.784,298.9454,298.39807,299.97165,287.2609,297.77838,302.23163,289.941
2020-04-07,302.3794,290.5607,294.5579,297.61978,294.51953,301.11423,302.38043,294.1318,300.73303,293.85562,300.61966,302.15393,298.73843,295.98672,296.50653,293.27466,295.0726,298.14267,303.417,293.83075,296.70294,300.47467,300.30713,296.61124,,299.15625,300.0447,299.27966,299.3473,301.0508,286.58438,298.36954,302.0272,289.82047
2020-04-08,302.71646,290.414,295.13968,297.48346,293.9991,301.91663,302.6961,294.40564,300.17297,293.8949,300.75247,302.1824,297.8218,295.64587,297.14642,293.33554,295.0113,298.7159,303.7248,294.1346,296.16708,300.58206,299.76218,297.14172,,297.54956,298.93997,297.99405,297.49734,300.66376,286.18176,298.59235,301.73364,289.75635
2020-04-09,301.54187,289.90442,294.66473,297.46246,294.3946,301.04395,301.794,293.86337,299.7026,293.92596,300.54782,301.7584,297.7011,296.24866,296.41895,293.5536,294.91806,297.53214,302.49783,293.6928,296.32623,299.65604,299.19025,296.86084,,298.4677,298.50812,298.19257,298.07632,299.6432,286.97275,297.52286,301.72284,289.46085
2020-04-10,301.8713,289.8687,294.41696,297.61752,294.2889,301.47266,302.1644,293.9194,299.82242,294.0488,300.7226,301.89346,297.7268,295.72653,296.95993,292.71637,294.50806,297.70264,303.06592,293.61594,296.18555,299.8793,299.3356,297.36697,,298.4787,298.14035,297.84082,297.73083,299.72906,286.86862,297.63306,301.65692,289.38644
